index,query_id,start_time_x,planning_time_x,execution_time_x,execution_start_time_x,workload_time_x,ID_x,start_time_y,planning_time_y,execution_time_y,execution_start_time_y,workload_time_y,ID_y,diff,diffratio,PN
98,17a,58744.04299259186,13.0838,62744.300800000005,121488.37693277435,706210.9602429627,0,74895.15995979309,0.0,61078.174352645874,135973.33431243896,6237339.1069417875,6,1666.1264473541305,1.03,True
99,17e,64838.634729385376,12.5752,56638.3101,121476.97796956787,706210.9602429627,0,82301.03945732117,0.0,54923.75636100769,137224.79581832886,6237339.1069417875,6,1714.553738992312,1.03,True
100,18c,78067.25351810455,17.148,19339.3715,97406.65815828704,706210.9602429627,0,85701.11584663391,0.0,17001.067876815796,102702.1837234497,6237339.1069417875,6,2338.303623184205,1.14,True
101,13d,49931.42185211182,43.9962,55611.863600000004,105543.31859229431,706210.9602429627,0,58735.122203826904,0.0,51244.20523643494,109979.32744026184,6237339.1069417875,6,4367.658363565068,1.09,True
102,17f,67999.61314201355,13.117500000000001,42001.3434,110000.98968219603,706210.9602429627,0,82667.28353500366,0.0,37449.45955276489,120116.74308776855,6237339.1069417875,6,4551.883847235105,1.12,True
103,24a,86687.4210357666,349.8216,8458.4093,95145.8634759491,706210.9602429627,0,98874.5048046112,0.0,3134.8893642425537,102009.39416885376,6237339.1069417875,6,5323.519935757446,2.7,True
104,14b,50844.59586143494,30.605200000000004,29640.232,80484.86100161744,706210.9602429627,0,58735.00967025757,0.0,23927.70099639893,82662.7106666565,6237339.1069417875,6,5712.531003601071,1.24,True
105,18a,71713.48237991333,13.7982,24350.1765,96063.69202009583,706210.9602429627,0,83558.22682380676,0.0,18236.94944381714,101795.1762676239,6237339.1069417875,6,6113.227056182863,1.34,True
106,17c,62024.25796985626,13.636099999999999,36786.163799999995,98810.45491003877,706210.9602429627,0,79775.29740333557,0.0,28596.62652015686,108371.92392349243,6237339.1069417875,6,8189.5372798431345,1.29,True
107,17b,60682.90419578552,13.1786,38234.5274,98917.46473596801,706210.9602429627,0,79775.34008026123,0.0,28688.43460083008,108463.77468109131,6237339.1069417875,6,9546.092799169917,1.33,True
108,17d,63309.62555408478,12.6146,35553.769199999995,98863.42789426728,706210.9602429627,0,82066.7200088501,0.0,25977.153062820435,108043.87307167053,6237339.1069417875,6,9576.61613717956,1.37,True
109,30b,94029.02159690857,290.3752,19596.6981,113625.75283709106,706210.9602429627,0,114879.49323654175,0.0,700.6864547729492,115580.1796913147,6237339.1069417875,6,18896.011645227052,27.97,True
110,26a,87996.33378982544,281.9881,59438.11779999999,147434.48473000794,706210.9602429627,0,102014.38164710999,0.0,22579.500675201416,124593.8823223114,6237339.1069417875,6,36858.61712479858,2.63,True
111,20b,82734.62226390839,75.68469999999999,280147.8373,362882.4927040909,706210.9602429627,0,97410.01892089844,0.0,61000.62823295593,158410.64715385437,6237339.1069417875,6,219147.20906704408,4.59,True
